ID       faithfulness    faithfulness_ww repetition_word repetition_step informativeness_step informativeness_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain grammar_step    perplexity_step_max grammar_step_max reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain
37       0.8287695825099946 0.9376857294183638 0.05250204050982443 0.06075942516326904 0.7723591962793412 0.9343749284744263 0.8912926837801933 0.9833541791886091 0.02397795592350872 0.09603760625888712 0.9631339550018311 0.009773884791991492 0.8400986790657043 0.7734491258859635 0.9433534018452008 0.695307582616806 0.9151447947193052 0.736361488699913 0.8945709586143493 0.9101338386535645
38       0.7817049970229467 0.9373678958346677 0.08135121433358439 0.11642692983150482 0.7419241432291575 0.887359082698822 0.14626282453536987 0.9978930342476815 0.02642907268547845 0.049091725155698075 0.9882535338401794 0.02433355564053712 0.9805243015289307 0.746126631895701 0.9210336928933813 0.7123284339904785 0.844186799392749 0.6101263165473938 0.9269106189409891 0.8721313327550888
39       0.7443871349096298 0.9348504121104876 0.07661743421812317 0.14688074588775635 0.7305590985701061 0.9172551184892654 0.25636744499206543 0.9972545399796218 0.028154971533007774 0.045425334765082856 0.9784799019495646 0.010656330172258244 0.96882164478302 0.802803153793017 0.917408806329655 0.6813463419675827 0.8801879479203251 0.6057816669344902 0.9558697752654552 0.8924893289804459
40       0.8044540484746298 0.9336668630872947 0.05936036916340104 0.11961632966995239 0.7495084698073184 0.8832647651433945 0.13014280796051025 0.9985984524246305 0.013989571357256085 0.03006928670945981 0.9606579343477885 0.012017865201182795 0.9040917158126831 0.7557732363541921 0.9426411237494374 0.7025967538356781 0.8423806404347283 0.6008865088224411 0.9117823282877604 0.8498157411813736
41       0.6239662617444992 0.8187228615457203 1.0             1.0             0.5800181585917376 0.7762700989842415 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5527468398213387 0.8318177222314317 0.5527468398213387 0.8225423704070526 0.5091918194666505 0.9311627373099327 0.7584159625694156
42       0.6239662617444992 0.8187228615457203 1.0             1.0             0.5800181585457463 0.7762700989842415 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5543344169855118 0.8324147048072448 0.5543344169855118 0.8239961180771611 0.5095455702394247 0.8619357099135717 0.7670673541724682
43       0.6239662617444992 0.8187228615457203 1.0             1.0             0.5800181578328821 0.7762700989842415 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5954178273677826 0.8478634531935749 0.5954178273677826 0.8239961180771611 0.5146105121821165 0.9117008298635483 0.7910562753677368
44       0.6239662617444992 0.8187228615457203 1.0             1.0             0.5800181582812967 0.7762700989842415 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5828777179121971 0.843147948956858 0.5828777179121971 0.8162363585165178 0.5108205331489444 0.8638188764452934 0.7569742086343467
45       0.6239662617444992 0.8187228615457203 1.0             1.0             0.5800181579478603 0.7762700989842415 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5435566790401936 0.8283619117177285 0.5435566790401936 0.8175822125137213 0.5178863611072302 0.8846468428770701 0.7790853325277567
46       0.6239662617444992 0.8187228615457203 1.0             1.0             0.5800181586492266 0.7762700989842415 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5744573622941971 0.8399816111563807 0.5744573622941971 0.8225423704070526 0.5062151625752449 0.8355601454774538 0.7857621237635612
47       0.6239662617444992 0.819738276907966 1.0             1.0             0.5808446775294693 0.7762700989842415 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5543344169855118 0.8324147048072448 0.5543344169855118 0.8239961180771611 0.5015341804828495 0.9024601578712463 0.7728026956319809
48       0.6239662617444992 0.819738276907966 1.0             1.0             0.5808446772941878 0.7762700989842415 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5527468398213387 0.8318177222314317 0.5527468398213387 0.8225423704070526 0.5194533690810204 0.9056614637374878 0.7595648681744933
49       0.6239662617444992 0.819738276907966 1.0             1.0             0.5808446778333746 0.7762700989842415 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5884764268994331 0.845253252426733 0.5884764268994331 0.8225423704070526 0.49988584173843265 0.8763712830841541 0.7950093299150467
50       0.7457191546758016 0.9314218356059147 0.07456330209970474 0.0918397307395935 0.7173041020724791 0.9013884216547012 0.9273088425397873 0.9988391287624836 0.01686013034144217 0.04775191415008676 0.9892415801684061 0.01405768620639525 0.9787219166755676 0.8185503780841827 0.927197403969025 0.7601132988929749 0.866733236788922 0.675719827413559 0.9449569011727968 0.9631696194410324
51       0.7589194715023041 0.9546165251517081 0.056551431354723514 0.07226990163326263 0.7276348699439079 0.8962134122848511 0.0013318061828613281 0.2726311683654785 0.016921932551337934 0.06207472841500626 0.9842693328857421 0.01048788793302829 0.9684762358665466 0.7678002297878266 0.925374362938495 0.6930666267871857 0.9079688951365119 0.6930666267871857 0.9171572405844927 0.9199754595756531
52       0.7520286947488785 0.9325732236188617 0.053117573261260986 0.08200734853744507 0.7047062659358725 0.9216183871030807 0.7793743759393692 0.015481710433959961 0.017098971415072703 0.06980782013322555 0.8949090838432312 0.004713439065703823 0.5746152400970459 0.6887785732746124 0.8864960757684961 0.6461684107780457 0.8707683350277025 0.6461684107780457 0.8733614797393481 0.8787720203399658
53       0.7801943421363831 0.9341375283824588 0.06604572385549545 0.09180118143558502 0.7360611758492095 0.9057667255401611 0.012480616569519043 0.9965499388054013 0.014292521661014251 0.06448952816883691 0.9860207676887512 0.005838942118166272 0.9645070433616638 0.7720236510038376 0.8995131400198635 0.628078356385231 0.9009172228627387 0.7589816749095917 0.9473923891782761 0.9444745481014252
54       0.7634263734022776 0.9382871091365814 0.0689894315742311 0.06289005279541016 0.7078999112630989 0.86929951608181 0.009153902530670166 0.990324872545898 0.021803688533911632 0.07995362207069702 0.9733304778734843 0.007883575699151773 0.9433026313781738 0.7426265974839529 0.8985794848143849 0.7030497491359711 0.8779235748311764 0.7030497491359711 0.9033796042203903 0.9083734452724457
55       0.7672256216406822 0.9445873335973034 0.0565545802766626 0.10065622627735138 0.7420259035331138 0.9126996994018555 0.9919292163103819 0.9969615086447448 0.018805544739792117 0.05004949464220068 0.9893341183662414 0.014142212283205996 0.9762206077575684 0.8515686571598053 0.9180595140815031 0.763372004032135 0.9205953445549886 0.763372004032135 0.9430300440639258 0.9728116989135742
56       0.7161234058439732 0.9292875702053772 -1.4901161193847656e-08 0.0             0.6709164774579489 0.7989498525857925 0.0027292370796203613 0.19479656219482422 0.009702337876903978 0.10661207168827752 0.9760671804348627 0.0012972481682701925 0.8173564672470093 0.6987622237453858 0.8461182267207094 0.6181278750300407 0.8818108497165541 0.7138375490903854 0.9687213078141212 0.9423181563615799
57       0.8199072740972042 0.9428878232836724 0.0723440110683441 0.10428830981254578 0.7631368276060504 0.9300614297389984 0.05412870645523071 0.9973683953285217 0.01945713817796323 0.04378244258935046 0.8991396576166153 0.009139872068156583 0.6852570176124573 0.729033574461937 0.9447404859163413 0.6807592064142227 0.9184988797583467 0.7247716039419174 0.8441201634705067 0.8954333961009979
58       0.8311853259801865 0.9426176044073972 0.06135262500855232 0.08697715401649475 0.7746866406215465 0.8866185992956161 0.31923049688339233 0.9748837538063526 0.013569552878718985 0.04529328977937793 0.9759485572576523 0.008297140281211892 0.9358431696891785 0.8535519391298294 0.9629426235009966 0.7875696420669556 0.8805354978521542 0.7094032168388367 0.887590765953064 0.9602378308773041
59       0.6115694940090179 0.8161218178053732 1.0             1.0             0.5684315983249404 0.7670238483697176 0.0003254413604736328 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5420812964439392 0.8221304062749848 0.5420812964439392 0.8103401903613303 0.45845480635762215 0.958066870768865 0.7391482926905155
60       0.6115694940090179 0.8161218178053732 1.0             1.0             0.5684315984710302 0.7670238483697176 0.0003254413604736328 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5817875266075134 0.8375535173484163 0.5817875266075134 0.8138925338420027 0.5068101491779089 0.8965269923210144 0.7842196002602577
61       0.6115694940090179 0.8161218178053732 1.0             1.0             0.568431598442497 0.7670238483697176 0.0003254413604736328 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5543344169855118 0.8268898920869163 0.5543344169855118 0.8215962004961731 0.5057686031796038 0.893450620273749 0.7680760025978088
62       0.8038325041532517 0.9379361014221316 0.060948727031548855 0.077164426445961 0.7322596587844331 0.9020939320325851 0.6096205115318298 0.996904734056443 0.018481032801448083 0.07960144007187875 0.9599127054214478 0.006077329264474438 0.8639789819717407 0.7355662494897842 0.9258860324122811 0.6289407759904861 0.8803179924712081 0.7207027673721313 0.8891824640333652 0.9244267642498016
63       0.8024976029992104 0.9406851174102889 0.0576730281114578 0.0670037567615509 0.7563718289343847 0.918301448225975 0.009165406227111816 0.9900357834994793 0.02024022127784214 0.05564597414190528 0.9592728763818741 0.015513403125283785 0.8691831827163696 0.7487188130617142 0.9280034598856401 0.7027408629655838 0.9019015720354 0.65288445353508 0.9527074371774992 0.9154636859893799
64       0.8274123594164848 0.943718599645715 0.05464412271976471 0.07404163479804993 0.7638736508993639 0.8955366611480713 0.025206923484802246 0.9976506817620248 0.019909248474840466 0.05524149337824507 0.9848354607820511 0.01693003977707649 0.9694734215736389 0.810417577624321 0.9448769386112401 0.7333997786045074 0.8588621873376043 0.6722721755504608 0.94727041075627 0.930806428194046
65       0.7777408262093862 0.9347835722264279 0.06570330342730957 0.11288344860076904 0.7073313608437914 0.8982214033603668 0.03393733501434326 0.995435590390116 0.020499673664245193 0.0390549762920853 0.983961264292399 0.015259961535435353 0.9653124809265137 0.6558184797565142 0.8993390440060349 0.5968737378716469 0.8297336028221166 0.6078878492116928 0.9192758649587631 0.8587158396840096
66       0.794615276157856 0.9341940639248814 0.07452976107597353 0.09190790355205536 0.7453150131904027 0.9040080159902573 0.0017864704132080078 0.976437259465456 0.01084548229098756 0.03715237020852604 0.9646541029214859 0.00582542089805846 0.9244762659072876 0.7772349454462528 0.8974759407895365 0.6838312894105911 0.8870551106310316 0.6848751306533813 0.9392791539430618 0.9578277617692947
67       0.8070936501026154 0.9240619641406125 1.0             1.0             0.7189153576571057 0.9008887559175491 0.9452485628426075 0.9977364793885499 0.015263636618832602 0.015263636618832602 0.9596826434135437 0.015263636618832602 0.9596826434135437 0.877059280872345 0.9762839546193245 0.877059280872345 0.810342247085222 0.5625321939587593 0.8482500091195107 0.9300525933504105
68       0.7791566364467144 0.9463585888100142 0.05864189730750191 0.09794515371322632 0.7208279315765729 0.8631110936403275 0.059880733489990234 0.9940655920654535 0.010759229374499775 0.033026453896959795 0.9236096143722534 0.005850184489295077 0.7471961379051208 0.7878245003521442 0.917763588688054 0.7360522896051407 0.8755546999776944 0.7153725773096085 0.8930806182324886 0.9132494330406189
69       0.6157541275024414 0.8181633780467509 1.0             1.0             0.5749843529059451 0.7750666104257107 0.0007131695747375488 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5527468398213387 0.8281448192398599 0.5527468398213387 0.807387935888612 0.47301494516432285 0.9654400795698166 0.7535153492353857
70       0.6157541275024414 0.8181633780467509 1.0             1.0             0.574984351557377 0.7750666104257107 0.0007131695747375488 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5527468398213387 0.8281448192398599 0.5527468398213387 0.807387935888612 0.517019072547555 0.928738072514534 0.766930591315031
71       0.6157541275024414 0.8181633780467509 1.0             1.0             0.5749843516805924 0.7750666104257107 0.0007131695747375488 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 9.433509828167359e-06 0.7944335341453552 0.5527468398213387 0.8281448192398599 0.5527468398213387 0.807387935888612 0.5039944034069777 0.944199874997139 0.7674050256609917
72       0.7035674955695868 0.9217759907627717 0.0639552257277749 0.060215651988983154 0.6606425397574556 0.891109362244606 0.5619848668575287 0.9974943175911903 0.02105348376775674 0.057741604594236946 0.9714770466089249 0.008921725246519876 0.9159919023513794 0.8580459281802177 0.9496144875587476 0.7932846248149872 0.9475690264566765 0.827178955078125 0.9365638066083193 0.936719223856926
73       0.7933036088943481 0.9279991074775656 0.06816927674743867 0.09032697975635529 0.7438803197339523 0.9061299562454224 0.9803161378949881 0.9946861695498228 0.022384920988651278 0.06160835769471427 0.9810048341751099 0.010075114891635584 0.9583876729011536 0.7668013970057169 0.9294194151660244 0.7278458774089813 0.878660535569427 0.7085668444633484 0.8781968355178833 0.9260223358869553
74       0.720837245384852 0.9325993509774797 0.05325370238107796 0.04440116882324219 0.678891822161485 0.8866341561079025 0.0011538267135620117 0.8229493051767349 0.022434712146677107 0.06261430642362119 0.9846803744633993 0.017435078320541825 0.97548907995224 0.7788508037726084 0.9317686278925592 0.7641595602035522 0.8459513014357003 0.6362576186656952 0.9353602329889934 0.9406331479549408
75       0.7102144062519073 0.9355337380707919 0.059270973503589675 0.08692300319671631 0.6755287590501613 0.8503398448228836 0.9038556590676308 0.9955800785683095 0.018308656384624013 0.0564206052982518 0.984116867184639 0.005309116257704283 0.9721202254295349 0.8114568516612053 0.9209719670732188 0.7042406350374222 0.9597127462839019 0.73134545981884 0.961488110323747 0.918240562081337
76       0.5795533582568169 0.9009501031463276 1.0             1.0             0.5488595818589052 0.7738400176167488 0.9956015199422836 0.9994101414922625 0.01065631492826656 0.01065631492826656 0.9688217639923096 0.01065631492826656 0.9688217639923096 0.9948213994503021 0.9978226747899501 0.9948213994503021 0.8786380745022537 0.521974440664053 0.8690707311034203 0.836813747882843
