ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
33       0.6988307721912861 0.6685570739209652 0.8458942547440529 0.9300431776149519 0.13754660189151768 0.24835609807632864 0.06868928670883179 0.9950318415649235 0.01610373593913294 0.03162867149006586 0.00486775537669448 0.9327802956104279 0.9227718710899353
34       0.6751626934856176 0.6803603736683727 0.8674550205469131 0.919183609932661 0.15647625029087064 0.22867077589035034 0.06868928670883179 0.9954443336464465 0.011498696696522478 0.01912343916023567 0.004867757697821673 0.9354000985622406 0.9227718710899353
35       0.6977297067642212 0.6438638902424525 0.8923936486244202 0.9210885398346802 0.12593086063861847 0.22792848013341427 0.19144809246063232 0.9590136297047138 0.007122019686095759 0.009459591578182018 0.004872706534981324 0.7638677656650543 0.7236113548278809
36       0.6857817238196731 0.7070221685183544 0.9063512980937958 0.9317652058132269 0.13520937263965604 0.24185282457619905 0.8156237900257111 0.9943486684933305 0.00905906016391773 0.012542569964524975 0.00486775537669448 0.9573545157909393 0.9227718710899353
37       0.7289076745510101 0.712007668800652 0.8432818576693535 0.9232918700067009 0.06005135178565979 0.13847050815820694 0.9416476748883724 0.9931782362982631 0.005455661392821349 0.0249728758356727 0.0017501021664749884 0.9690390427907308 0.9227721691131592
38       0.6917610503733158 0.6951573053374887 0.9203537404537201 0.9264768319204449 0.15706714689731593 0.2345665181055665 0.9850921593606472 0.9952308624051511 0.01803539074025144 0.029813804162645317 0.004867757697821673 0.9573652148246765 0.9227721691131592
39       0.7094840686768293 0.7226998282596468 0.939385861158371 0.9207721034124974 0.13629558682441711 0.2407794278115034 0.9011029079556465 0.9962087110616267 0.009325755210472053 0.013660377278977667 0.00486775537669448 0.9303879141807556 0.9227718710899353
40       0.6468115709722042 0.6194761500907286 0.8325581252574921 0.8986232816463425 0.1421586394309997 0.24135227221995592 0.925645038485527 0.9934541122056544 0.010403120093450435 0.018550753989200506 0.004867760018949975 0.957848995923996 0.9227719902992249
41       0.6617487836629152 0.644342224424084 0.8594970926642418 0.9091316979816731 0.16906583607196812 0.24008019920438528 0.210019052028656 0.9703591577708721 0.016249999953792848 0.028422144807894012 0.00486775537669448 0.9146398603916168 0.9065078496932983
42       0.766921266913414 0.7200132192422946 0.9254507720470428 0.9319850423119285 0.07617725290003274 0.10942715406417847 0.9791674856096506 0.9977641333825886 0.022518554726867857 0.04068608042444172 0.015184436891581344 0.9879806339740753 0.9805073142051697
43       0.7939721004416546 0.787879182779718 0.9119992256164551 0.9486546146128673 0.06098524312819209 0.04250402748584747 0.8079571276903152 0.5714554786682129 0.018690019786510047 0.04239512001778481 0.004867757697821673 0.5658806612094244 0.2667805254459381
44       0.6891182493418455 0.6816614938899874 0.8962320387363434 0.9140879152715207 0.16385412514209752 0.220420116558671 0.9351084157824516 0.9948814967647195 0.010231466288190424 0.016106867881090024 0.004872701888008467 0.8809957206249237 0.8041241765022278
45       0.8427575826644897 0.7739062848656129 0.9060325175523758 0.93834460533171 1.0             1.0             0.9932707850821316 0.9998385873477673 0.006314374207446105 0.006314374207446105 0.006314374207446105 0.9947358965873718 0.9947358965873718
46       0.9044310450553894 0.8264647589198181 0.9132855832576752 0.9409059984854155 1.0             1.0             0.9814016055315733 0.9992436451138929 0.035523870440593956 0.035523870440593956 0.035523870440593956 0.9916673302650452 0.9916673302650452
47       0.9253021478652954 0.831321488201086 0.8869656026363373 0.940733519056473 1.0             1.0             0.992117827758193 0.9995290223159827 0.042099863478189344 0.042099863478189344 0.042099863478189344 0.972367525100708 0.972367525100708
48       0.7118884958326817 0.7264167418969529 0.9157861322164536 0.9279678860306739 0.16566646099090576 0.2289633322507143 0.9431397132575512 0.9890809198841453 0.006405621801088426 0.00764247383427848 0.004867757697821673 0.958254486322403 0.9227718710899353
49       0.6900389678776264 0.7084550780377218 0.919366642832756 0.9281223352860521 0.14959042668342593 0.23006931506097317 0.9431397132575512 0.993001043330878 0.009082926211259001 0.012016633192928219 0.004867757697821673 0.957878828048706 0.9227718710899353
50       0.8977433443069458 0.8109294194728136 0.9155236035585403 0.9224520543242585 1.0             1.0             0.9968294678255916 0.9995889509445988 0.00645103171350832 0.00645103171350832 0.00645103171350832 0.9959977865219116 0.9959977865219116
51       0.7040175450965762 0.7255404680036008 0.9130541831254959 0.9409445135799401 0.14618768095970158 0.24126767832785845 0.9794861022382975 0.9942762865684927 0.01274988472903421 0.019409789256430717 0.00486775537669448 0.9575782120227814 0.9227718710899353
52       0.8423364758491516 0.7574766712884109 0.8705345988273621 0.9352644120965088 1.0             1.0             0.9540602378547192 0.9994067696970887 0.010633711785209884 0.010633711785209884 0.010633711785209884 0.936053454875946 0.936053454875946
53       0.6707385815680027 0.6709527148865163 0.9323949813842773 0.9078531665382562 0.15037748813629148 0.22139026410877705 0.9666929431259632 0.9977545810397714 0.01186285860058554 0.02123065845220274 0.00486775537669448 0.9550746083259583 0.9227718710899353
54       0.7669849097728729 0.7344783182255924 0.9195970743894577 0.9055289755696836 0.13446119725704198 0.23662561364471912 0.21003210544586182 0.9959665252827108 0.005237712790093305 0.02082113228455396 0.0014872640560102822 0.751063883304596 0.5175635814666748
55       0.8480835855007172 0.7751766014844179 0.937579870223999 0.9513917959505512 0.10806379616260531 0.17522203922271729 0.0020583271980285645 0.99361702054739 0.016012939141837285 0.028082371752014716 0.010408990125788173 0.9912713468074799 0.9878473281860352
56       0.6995568610727787 0.6665821426431648 0.8819934874773026 0.9115222253162285 0.15457353889942171 0.24305012170225382 0.9909346522763371 0.9988177268533036 0.014677326128833925 0.024725600259312877 0.00486775537669448 0.936986893415451 0.9227718710899353
57       0.6971916798502207 0.6969702787076433 0.8477910831570625 0.9289805549196899 0.16663636863231657 0.25581842847168446 0.801919013261795 0.9955604774877429 0.014127537047281107 0.028572529375963662 0.004867757697821673 0.9477750957012177 0.9227718710899353
58       0.6900325305759907 0.6940335389226675 0.8928369283676147 0.913512878715992 0.18316162228584287 0.22852032631635666 0.9763766787946224 0.9959052493795753 0.009573988160291745 0.01690212260954551 0.004867757697821673 0.8662562966346741 0.8097407221794128
59       0.860438346862793 0.7770430202363059 0.9017231613397598 0.9371416762507969 1.0             1.0             0.21999526023864746 0.999629338592058 0.006667575352235512 0.006667575352235512 0.006667575352235512 0.9776601791381836 0.9776601791381836
60       0.6739327143877745 0.6955805962905288 0.8711442649364471 0.916780303498464 0.1336512446403504 0.23209763504564762 0.9434669390320778 0.9925463194958866 0.0070696664380740844 0.011089297911186811 0.00486775537669448 0.8219679892063141 0.7211641073226929
61       0.6695987721905112 0.6806803937070072 0.8490739464759827 0.9183062279883486 0.139551791548729 0.23280695267021656 0.988505395129323 0.9911834867671132 0.012224354784302534 0.020664899090501225 0.00486775537669448 0.9590418636798859 0.9227718710899353
62       0.5455356203019619 0.5348764651425881 0.7454703315161169 0.8566552891321729 1.0             1.0             0.9822944290935993 0.9996057776734233 0.00486775537669448 0.00486775537669448 0.00486775537669448 0.9227717518806458 0.9227717518806458
63       0.6816145740449429 0.6986922066658735 0.8945311009883881 0.9453827478819423 0.1237220227718353 0.25332445185631514 0.9848141726106405 0.9932476067915559 0.0158805348159715 0.02344761649824012 0.004867757697821673 0.7805029153823853 0.6382336616516113
64       0.6880971053615212 0.6857251129113138 0.8682300597429276 0.926702248703303 0.14613499045372014 0.2596660815179348 0.9830823205411434 0.9973515879828483 0.0093924563728232 0.013217591012609815 0.00486775537669448 0.8555719554424286 0.7883720397949219
65       0.7054674699902534 0.7036576836059492 0.9201970398426056 0.9052289329907474 0.14382478892803197 0.2369835004210472 0.9916590116918087 0.9988325024023652 0.006911918183194779 0.010971701486891155 0.004769959333727484 0.9873234331607819 0.9813113808631897
66       0.6518300585448742 0.6522983683583636 0.8320579677820206 0.9152647325396538 0.16699514091014867 0.2395780999213457 0.8790125250816345 0.997836603783071 0.015745527226540764 0.0358158403689296 0.004867757697821673 0.959006279706955 0.9227718710899353
67       0.7402954511344433 0.6943304877107341 0.7834457047283649 0.9305001350826231 0.22183639705181124 0.24350436683744192 0.8790125250816345 0.9644532836973667 0.019742595373141176 0.05337361496290634 0.00486775537669448 0.957505851984024 0.9227718710899353
68       0.5916174501180649 0.5624822426664953 0.765953229740262 0.8601768482447727 1.0             1.0             0.052573204040527344 0.9996057776734233 0.00486775537669448 0.00486775537669448 0.00486775537669448 0.9227717518806458 0.9227717518806458
69       0.724847000092268 0.705961223957794 0.8739166110754013 0.9143923518176262 0.1651916623115539 0.2268289476633072 0.9149269238114357 0.9960997556336224 0.014518334142907702 0.030898034603101258 0.004867757697821673 0.9577769935131073 0.9227718710899353
70       0.6726850718259811 0.6721422610183556 0.8699712455272675 0.9089772254228592 0.16551993787288666 0.2175685539841652 0.07398343086242676 0.9965095065999776 0.011344397995244851 0.016625549631991816 0.004867757697821673 0.9575232267379761 0.9227718710899353
71       0.6681226529181004 0.6769056674093008 0.8714829683303833 0.9352134130895138 0.16480540037155156 0.24209328927099705 0.9626366160809994 0.9973724421579391 0.01614984364372007 0.02726203748721232 0.00486775537669448 0.9481410384178162 0.9227718710899353
72       0.6898683961480856 0.6938394704678406 0.8096446022391319 0.9154416923052989 0.18104151487350462 0.23592201806604862 0.015750467777252197 0.7085904777050018 0.01030257874575305 0.014373374772049145 0.004867757697821673 0.9562498927116394 0.9227718710899353
73       0.5450903736054897 0.5349889697972685 0.7423248589038849 0.8424607563122462 1.0             1.0             0.938815601170063 0.9996057776734233 0.00486775537669448 0.00486775537669448 0.00486775537669448 0.9227717518806458 0.9227717518806458
74       0.69506102707237 0.7277639584305386 0.9175286144018173 0.9285661639196092 0.13546211421489718 0.23404701426625252 0.8533088713884354 0.9817404504865408 0.009269212884420275 0.01139360740189345 0.00486775537669448 0.9429575204849243 0.9227718710899353
75       0.8880867958068848 0.8109843537211419 0.9642506688833237 0.9557720309906957 1.0             1.0             0.9924478488974273 0.9996117824630346 0.019671632383996482 0.019671632383996482 0.019671632383996482 0.9831142425537109 0.9831142425537109
76       0.6990688070654869 0.6875517290706437 0.864808514714241 0.9240684040166713 0.15148004591464992 0.24444492254406214 0.9787803236395121 0.9985225879354402 0.010955701115764549 0.016633986823485214 0.00486775537669448 0.9414979815483093 0.9227718710899353
77       0.7075932379812002 0.6961216150472562 0.8957004547119141 0.9161784516957899 0.1398801147937775 0.23737208731472492 0.011689543724060059 0.9831075519323349 0.00845698619323411 0.015804863458591847 0.004867757697821673 0.9266811907291412 0.9227718710899353
78       0.6965692403415839 0.6757734678685665 0.8650473654270172 0.9297801069915295 0.05699191614985466 0.08184090256690979 0.8613123893737793 0.9884034479036927 0.004556180004860628 0.01555664911982072 0.0027561029057045867 0.8195043603579203 0.5418065786361694
79       0.7417250759899616 0.6985744889825583 0.8088042251765728 0.9081807997822762 0.16642705500125887 0.24027530942112207 0.9634708911180496 0.9969462770968676 0.007935603809389196 0.011335985626046997 0.004867757697821673 0.9501257538795471 0.9227718710899353
80       0.718275697901845 0.7290744343772531 0.8942880928516388 0.9214381257604275 0.153737661242485 0.2411402426660061 0.871738463640213 0.9982259045355022 0.00888679312778848 0.011742881218806256 0.00486775537669448 0.9402122497558594 0.9227718710899353
81       0.6732536293566227 0.6509587510178487 0.8304568603634834 0.906133659183979 0.13475842177867892 0.23910960368812084 0.7695401608943939 0.9827659241855145 0.006742478980917311 0.010186034813446982 0.004872701888008467 0.8995287418365479 0.8041241765022278
82       0.6966636292636395 0.6828107122637448 0.9116094261407852 0.915764813311398 0.1547592282295227 0.2204058449715376 0.9724360127002001 0.9943455536849797 0.008236975014489108 0.011832216854765766 0.004867757697821673 0.9385183453559875 0.9227718710899353
83       0.7781642712652683 0.7794986713677645 0.9240338355302811 0.9627253431323413 0.16068846583366392 0.25782054476439953 0.9637773633003235 0.9969911461230367 0.016076227658054165 0.02527863646210648 0.00486775537669448 0.8791815936565399 0.8355915546417236
84       0.8886900246143341 0.7755736418068409 0.8227436766028404 0.9497181319672129 0.04845801152681051 0.044748276472091675 0.9608599245548248 0.9993177644792013 0.016017723920362128 0.04793411256220804 0.015064323885260869 0.9875316917896271 0.9840583205223083
85       0.7046308082838854 0.7008752911041181 0.913521483540535 0.9270817552633742 0.07644230127334595 0.2006785310804844 0.08009177446365356 0.9664381630718708 0.0006954623288753662 0.020582592128593123 3.5600777456997704e-05 0.9040010968844095 0.8737779259681702
86       0.7196057066321373 0.7026190795004368 0.8749204576015472 0.9286739194863721 0.05768099156293005 0.07622326910495758 0.8004311621189117 0.9450173154473305 0.018229474628631746 0.05092476024242589 0.0048726995645237 0.9235540827115377 0.8041236996650696
87       0.756902314722538 0.7649556942284107 0.9506227523088455 0.9321711356269902 0.13454874753952029 0.2014627642929554 0.9316175505518913 0.9901169911026955 0.011571517798205762 0.017081180697106506 0.00486775537669448 0.9484850168228149 0.9227718710899353
88       0.7403539083898067 0.7261793628334999 0.8258194029331207 0.9339821001049131 0.1232457727193832 0.24186414759606123 0.9602303616702557 0.9966151488479227 0.015336946965223102 0.025474700511874667 0.00486775537669448 0.955208957195282 0.9227718710899353
89       0.9007250666618347 0.7768026757985353 0.8649050518870354 0.9031834066204848 1.0             1.0             0.10040456056594849 0.9997513080597855 0.0010675702220297174 0.0010675702220297174 0.0010675702220297174 0.9836981296539307 0.9836981296539307
90       0.8385606706142426 0.8036868733664353 0.9110145568847656 0.9412121158356227 1.0             1.0             0.9995265391480643 0.9996083497244399 0.01743599285077806 0.01743599285077806 0.01743599285077806 0.9951567053794861 0.9951567053794861
91       0.7711822018027306 0.7853812527443682 0.8853254616260529 0.9446449753853072 0.05682283959218437 0.11451441049575806 0.027063608169555664 0.011563420295715332 0.013924859395886786 0.05031715490169875 0.004872706534981324 0.6269381403923034 0.2459045946598053
92       0.678817730396986 0.680225388413029 0.8613751083612442 0.9249597929658429 0.1712251603603363 0.23424736596643925 0.6955879926681519 0.7038197815418243 0.00931671569406782 0.014074212664860041 0.004872706534981324 0.8973858952522278 0.8041244149208069
93       0.8641608953475952 0.7903704317674662 0.907204732298851 0.9500702319643324 1.0             1.0             0.01080852746963501 0.9988138753687963 0.012026504265787434 0.012026504265787434 0.012026504265787434 0.6543923020362854 0.6543923020362854
94       0.7439162414520979 0.7471108650788665 0.8898124545812607 0.9215434564277529 0.16032556593418124 0.25406302558258176 0.9515829645097256 0.9848226057365537 0.011242924866349579 0.022326334828292337 0.004867760018949975 0.9476463794708252 0.9227719902992249
95       0.6439736119161049 0.673537359572947 0.8881372511386871 0.8915507722246859 0.044948762655258157 0.1283792108297348 0.003493785858154297 0.45499998331069946 0.0029259484593250748 0.010753944902459785 0.0019998262507787373 0.7043192436297735 0.14134640991687775
96       0.5285432008095086 0.5174460010991122 0.7202063761651516 0.8476428453309032 0.09603565335273745 0.19100211188197136 0.4266378879547119 0.9979499606415629 0.006227983986175711 0.01602733514325191 0.004872706534981324 0.895244300365448 0.8041237592697144
97       0.8474880431645683 0.8668260189172412 0.917542114853859 0.9537133645202065 0.046522426605224654 0.0657963901758194 0.10316252708435059 0.18243104219436646 0.005245384736992328 0.029808573012317614 0.0017764911914999106 0.6809263378381729 0.1280781477689743
98       0.7291035209782422 0.7641253920737654 0.8959792405366898 0.9459194265374983 0.1509233355522156 0.258109743706882 0.0005385279655456543 0.9883417738601565 0.012483578863877349 0.020654387768926072 0.00486775537669448 0.9563377797603607 0.9227718710899353
99       0.7296757902950048 0.7570978937670588 0.896073043346405 0.9357409341329778 0.0521252511276139 0.04092969000339508 0.03542274236679077 0.0005089044570922852 0.023102310813185485 0.0549395165477087 0.004872697241040041 0.8490996360778809 0.8041231632232666
100      0.7678683176636696 0.7546187765896321 0.8976990580558777 0.9105732763806978 0.15024995207786562 0.23194576427340508 0.004529714584350586 0.7311643064022064 0.0036700053514325324 0.00620055464927379 0.0033277666599444843 0.8974988758563995 0.8041234612464905
101      0.732415085658431 0.7478018198162317 0.907054141163826 0.9474457028321922 0.04547273335249524 0.07768191397190094 0.8998380154371262 0.9782514795660973 0.015314785167489948 0.041297283689552454 0.0048726995645237 0.9234078725179037 0.8041236996650696
102      0.932969331741333 0.802554512474065 0.9263114333152771 0.948836213291229 1.0             1.0             0.8975025713443756 0.9995890182617586 0.004237107906240841 0.004237107906240841 0.004237107906240841 0.8025873303413391 0.8025873303413391
103      0.7147144998113314 0.7386858109384775 0.9056658297777176 0.9314281153729407 0.07076749464739929 0.11623336374759674 0.023629426956176758 0.7001088261604309 0.022032569544019668 0.05810491639547947 0.004867757697821673 0.9075241088867188 0.8223494291305542
104      0.771627480785052 0.7390051518877347 0.8983928263187408 0.9314661435782909 0.06761061093386478 0.07824002206325531 0.009215354919433594 0.9843362867832184 0.010635551383926772 0.034999649542787135 0.004867757697821673 0.8611502647399902 0.7351114153862
105      0.7485202923417091 0.7023279581751143 0.8497536852955818 0.9316118333488703 0.12016189098358154 0.24044631142169237 0.8404766321182251 0.9969013822264969 0.018150646697157363 0.03022533806811588 0.004872706534981324 0.8987278938293457 0.8041236996650696
106      0.8494056761264801 0.7993301440562521 0.9113149642944336 0.9520270517111022 1.0             1.0             0.9976857071742415 0.9996948580956087 0.00886840553854165 0.00886840553854165 0.00886840553854165 0.9620629549026489 0.9620629549026489
107      0.6777784544974566 0.7179306367412209 0.9082356542348862 0.929559212448922 0.12243490666151047 0.2505988017655909 0.4860571622848511 0.9957040487788618 0.022221005207987594 0.03900916300415541 0.005148302304420152 0.8693497776985168 0.7933973670005798
108      0.6026236116886139 0.5937774057189624 0.7871319279074669 0.8954096203264983 0.15132554769515993 0.20505483075976372 0.5978535711765289 0.9972504547331482 0.014403679139908634 0.040880316137665816 0.00486775537669448 0.9570315778255463 0.9227718710899353
109      0.7377703338861465 0.708130067010643 0.8672384694218636 0.925576526671648 0.13986427187919614 0.192229725420475 0.019984662532806396 0.9932536329142749 0.007589324839660629 0.014675053691378961 0.004867757697821673 0.8714232444763184 0.8200746178627014
110      0.5479112919420004 0.5340197638142854 0.7606236012652516 0.8432905553943582 0.37916283681988716 0.09202927350997925 0.8202721029520035 0.9987047215690836 0.0004307268489164271 0.012979740025339222 0.00013136779979946834 0.9433693289756775 0.9227717518806458
111      0.6961486488580704 0.7127720266580582 0.9184771031141281 0.9112738955020905 0.14252418279647827 0.23017331212759018 0.1684996485710144 0.9988322287099436 0.01030262845262696 0.016808977966147248 0.004867757697821673 0.9574922323226929 0.9227718710899353
112      0.7073841067031026 0.725631155166775 0.8679283782839775 0.9300698309295601 0.06612967848777773 0.07917211949825287 0.2072795033454895 0.0033788681030273438 0.010051174997936093 0.04028334122660634 0.0029161652677673405 0.9119329452514648 0.8041231632232666
113      0.7203137781471014 0.7380897423252464 0.8982968926429749 0.9186018554866314 0.1698064297437668 0.24895275861490518 0.9043347612023354 0.9974580807611346 0.011475356579162705 0.018496221018177158 0.004867757697821673 0.8923467397689819 0.8619216084480286
114      0.7322956621646881 0.7407913090040286 0.9303123503923416 0.9311286929462638 0.06275634343425429 0.19002580642700195 0.35003000497817993 0.960829708725214 0.012948183997052228 0.026588882133331448 0.004867757697821673 0.96602463722229 0.9227721691131592
115      0.6592802330851555 0.67876229993999 0.8538099601864815 0.93574761911746 0.17136404514312742 0.237618918530643 0.7641538381576538 0.9971012976020575 0.014504023285177811 0.022665620817296613 0.00486775537669448 0.9459920227527618 0.9227718710899353
116      0.7158881947398186 0.7148240742584069 0.862872526049614 0.908870790811146 0.15743541717529297 0.22567416355013847 0.516830563545227 0.9989684212487191 0.007403772377266815 0.012061203187888931 0.0048677623400793825 0.8885122835636139 0.8542526960372925
117      0.7313003316521645 0.7311661889155705 0.892551064491272 0.9284333651264508 0.13543750643730168 0.2384937684983015 0.7988321781158447 0.9963173910509795 0.008237841934900627 0.011357687509171826 0.004867757697821673 0.9583757817745209 0.9227718710899353
