cosine_similarity,length_difference,length_prediction,more_comprehensive,faithfulness,informativeness_step,informativeness_chain,reasoning_alignment,repetition_step,semantic_coverage_step,missing_step,coherence_step_vs_step,perplexity_step,grammar_step,common_sense_error,redundancy,competency,model_name
0.6844617338020564,-62.76893939393939,91.61471861471861,0.36796536796536794,0.7244466793060554,0.6975740879865461,0.8750982207943608,0.838984325335158,0.12425483578062127,0.9586375069878627,0.7092599322993179,0.8019850178163356,0.0183812555442973,0.9575265927585227,0.8996253634140893,0.750130804306001,"intake, assessment, and diagnosis",counselingQA-gpt4o
0.6608819827683025,-83.01098901098901,77.05952380952381,0.326007326007326,0.7265554069969522,0.6916785645165142,0.8732368737841264,0.8250788456783651,0.19804781323448914,0.9610255909039956,0.7015065253394973,0.8392926945287953,0.016554251469546435,0.9753004595870921,0.8924625495385039,0.7494154716586019,professional practice and ethics,counselingQA-gpt4o
0.6790774880549101,-56.52263779527559,96.69685039370079,0.47244094488188976,0.7430491292739315,0.7154935747248207,0.8895444844622077,0.8328681928585806,0.11523957104664148,0.9532505335843856,0.7219628532395119,0.8215263099235475,0.0169880220536923,0.9741198538383855,0.9083147510920512,0.7483231296806824,treatment planning,counselingQA-gpt4o
0.6607578150604082,-74.59782608695652,86.70652173913044,0.43478260869565216,0.7168816892603375,0.6929696156379436,0.8687964436476645,0.8370654442765305,0.17438074006982468,0.9618586914402735,0.7150322179431501,0.8254180683339338,0.016816953021090708,0.9669807616564461,0.9076170272615696,0.7530720224199088,core counseling attributes,counselingQA-gpt4o
0.6673885376788444,-63.13773291925466,97.20962732919254,0.17267080745341615,0.47713207697547655,0.44866803405608036,0.5794709224136031,0.5103677368784839,0.5264005819995026,0.6525153193094133,0.41254290823542883,0.6827531831968711,0.009348319505517465,0.622534145341303,0.6011304743082578,0.5002322374229892,Overall,llama-2-7b-chat-hf
0.6486617012403382,-71.25209380234506,96.72110552763819,0.16080402010050251,0.476709390250474,0.44866561832235546,0.5784075147904443,0.5066589698973379,0.5529106244416767,0.6542011010838855,0.4109561867314142,0.6858833640587334,0.008290138449792279,0.6216071064947438,0.6026425258336551,0.49853192816427605,counseling skills and interventions,llama-2-7b-chat-hf
0.7048453264355707,-56.15692640692641,98.2267316017316,0.15151515151515152,0.463678184611532,0.4359896313115799,0.5631005079664383,0.5035577095186266,0.4888098063794049,0.633144646802332,0.40614623985591813,0.6599303314837945,0.00954123054277153,0.603227081531484,0.5832580967017847,0.49161901385664486,"intake, assessment, and diagnosis",llama-2-7b-chat-hf
0.6665174491403304,-66.82326007326007,93.24725274725274,0.1684981684981685,0.4990747533526484,0.4685540455567999,0.608131579873101,0.5322403329447819,0.5553216454726491,0.6880425588564628,0.42839108468690074,0.7203551503542245,0.010716361244042792,0.6563171030051874,0.630904087047563,0.5230832920433619,professional practice and ethics,llama-2-7b-chat-hf
0.6521268971081031,-52.33267716535433,100.88681102362204,0.25196850393700787,0.4792411813340637,0.4506408069702223,0.5812587969071107,0.5090526200337164,0.49801458303970614,0.6456789059023705,0.41128059893738345,0.6762626135911322,0.010174634023551812,0.6235680172505519,0.5981066274726919,0.4964250518434395,treatment planning,llama-2-7b-chat-hf
0.5871845668829654,-69.16304347826087,92.1413043478261,0.08695652173913043,0.4694394427149192,0.44072261758524595,0.5678499444671299,0.4841338702733966,0.5429847988745441,0.6402647313607241,0.4046393791821016,0.6716174079793626,0.005515710242518995,0.6083251270263091,0.5911788672236484,0.4735530734710071,core counseling attributes,llama-2-7b-chat-hf
0.271685217802488,-136.516149068323,23.8194099378882,0.06521739130434782,0.6817697555366838,0.6501052089275092,0.83114261972394,0.7041969178668641,0.4881473834154931,0.9256824031941423,0.602919769262139,0.6797140504722701,0.009150415658577283,0.8851214379132326,0.8454897190092087,0.6590930037522943,Overall,ClinicalCamel-70B
0.30796388455883444,-139.9250418760469,28.048157453936348,0.06867671691792294,0.6762693133967974,0.6467774196262126,0.8247232866033575,0.696206276303676,0.5117690331619265,0.9236586674344436,0.5978839433932586,0.6991112921659958,0.008083880783345338,0.8813773555365891,0.8426515290173295,0.6524414780535664,counseling skills and interventions,ClinicalCamel-70B
0.28132107056116934,-129.9042207792208,24.43831168831169,0.06926406926406926,0.6924061140587174,0.6612703874242765,0.842368642240158,0.7334499778786213,0.39260269321694774,0.931723240794718,0.6222747844519538,0.5971916445881961,0.011381503498516611,0.8976838230265978,0.8523078174454631,0.680061066085251,"intake, assessment, and diagnosis",ClinicalCamel-70B
0.20087749107430378,-142.4981684981685,17.57234432234432,0.054945054945054944,0.6662784219174072,0.6313897767778827,0.8195525417411393,0.6709066196501839,0.5951775622131105,0.9218746066816539,0.5810740930616333,0.7272587207251744,0.007364297766978354,0.8696184837218364,0.8387980793157355,0.6354628016101026,professional practice and ethics,ClinicalCamel-70B
0.25357181585474514,-132.65846456692913,20.561023622047244,0.06299212598425197,0.6923660849292405,0.6577753215887698,0.8388901592624616,0.7053146976688115,0.49089030186667687,0.9227860620255889,0.6022268703304081,0.7304172977449017,0.00962289872829704,0.8864763882161665,0.8466253475039391,0.6624696693551821,treatment planning,ClinicalCamel-70B
0.18141965086207443,-148.6413043478261,12.66304347826087,0.043478260869565216,0.6761647904731379,0.6476586677476215,0.8237630722072461,0.705933863507279,0.5126700984395068,0.9324167573624635,0.6078059636765039,0.7391217107423986,0.007644131964157326,0.8954243797993994,0.8469432015092361,0.6557481123701386,core counseling attributes,ClinicalCamel-70B
0.42058149973850306,-104.50248447204969,55.844875776397515,0.12111801242236025,0.585577252604376,0.558049242774661,0.7329364172335908,0.6302984950810033,0.5807928040022066,0.8244223928924541,0.5210865854170237,0.7926147064254189,0.012712179688439604,0.8246049884036434,0.7687831087906347,0.602362849403506,Overall,Llama-2-70b-chat-hf
0.3918150844429955,-116.86976549413735,51.1034338358459,0.10050251256281408,0.5766487733551963,0.5498260470951145,0.7241051131018482,0.6224447444884809,0.6114602783964744,0.8158114050820403,0.5110003951982492,0.8034863962295925,0.011165563929850445,0.8156324156312904,0.7615033696801412,0.5982480431381157,counseling skills and interventions,Llama-2-70b-chat-hf
0.49085973350440043,-87.53733766233766,66.84632034632034,0.1471861471861472,0.6052694437965014,0.5787184566913978,0.7531967721533638,0.6573956749444267,0.49511076518015945,0.8419975093549051,0.5505763588754978,0.7743839123009127,0.014937495269050761,0.8474599879072597,0.7863802101089267,0.6203800857034855,"intake, assessment, and diagnosis",Llama-2-70b-chat-hf
0.40609590246277305,-107.02655677655677,53.043956043956044,0.13553113553113552,0.5726443731570899,0.5438148097914712,0.7185144574823192,0.6043921374129196,0.6177222112307987,0.8150824996545487,0.5025050563677197,0.7883451380022275,0.012525512095635434,0.8047286414336805,0.753779573446967,0.5813624295580879,professional practice and ethics,Llama-2-70b-chat-hf
0.3773782547181985,-102.51082677165354,50.70866141732284,0.11023622047244094,0.5860900889305284,0.5563114670030603,0.7329699084012381,0.6295945343313114,0.6076898288676574,0.8220597311894255,0.5135211571395639,0.8023457690238344,0.012735671445235833,0.8262286605529904,0.7699162641668956,0.6034234343609941,treatment planning,Llama-2-70b-chat-hf
0.3933846389712847,-115.70652173913044,45.59782608695652,0.08695652173913043,0.5636583961550921,0.5383821588819323,0.7203401355376549,0.597667137569785,0.7928025401804758,0.8260141453696086,0.4875768880643275,0.812034925232697,0.009950767216303355,0.8094979053246226,0.7643924380899784,0.5806065699017262,core counseling attributes,Llama-2-70b-chat-hf
0.6939310803592945,77.27158385093168,237.60714285714286,0.6267080745341614,0.7518329982361891,0.7279832908760777,0.8984783968023423,0.7700379160206823,0.07564113656585304,0.9440658794649469,0.6775336390215129,0.44616183107241597,0.019842035794695283,0.9403693163494738,0.8699407333116911,0.6772169718669253,Overall,Llama3-Med42-70B
0.6833682030289616,61.185929648241206,229.15912897822446,0.6331658291457286,0.7521378889427668,0.7291102730541278,0.8930519003790789,0.7733533526798346,0.07647913520129228,0.9451301602636744,0.6825897838258133,0.46817602440317035,0.01785395206171105,0.9459199895546779,0.8734187448701662,0.6859001706992361,counseling skills and interventions,Llama3-Med42-70B
0.7048255885866556,101.14339826839827,255.48593073593074,0.6038961038961039,0.7494340692400431,0.7263568937926522,0.8995602839965035,0.7698785958685137,0.07915971705839196,0.9407006772927945,0.6696706641650884,0.4325421760108189,0.02491799992463885,0.9265951081854528,0.8652276081616074,0.6708507849330897,"intake, assessment, and diagnosis",Llama3-Med42-70B
0.7039264191637983,56.260989010989015,216.33150183150184,0.6117216117216118,0.7512758262971536,0.7253064571962803,0.9015527392154211,0.7658402134808004,0.07293119557174567,0.9451166307189218,0.6842455728859692,0.3866199480771384,0.01591698272588584,0.9459824445762509,0.8728556648793827,0.6736852485863936,professional practice and ethics,Llama3-Med42-70B
0.6873182630914403,95.59055118110236,248.81003937007873,0.6771653543307087,0.7569622236085183,0.731587300914778,0.9064936518053136,0.7674239289752293,0.07056286031981616,0.9459490868297465,0.6719683173633232,0.4876039220344671,0.01952932120397818,0.9462305008103562,0.8667105716494797,0.6731100762336273,treatment planning,Llama3-Med42-70B
0.7055947689906411,64.1413043478261,225.44565217391303,0.5652173913043478,0.7408567286683096,0.7226757097557631,0.8927525314299957,0.7674763787121437,0.07072767097017035,0.9526167445447988,0.686405675890653,0.3735114442710967,0.01987637123273454,0.9423930973044073,0.8747254227697607,0.6690340536120145,core counseling attributes,Llama3-Med42-70B
0.5931610722317482,-70.7110248447205,89.6363354037267,0.15403726708074533,0.7349706772815974,0.9177762127130671,0.16004449283817485,0.457973539737785,0.8692735628311679,0.00789518872063669,0.9399450407790324,0.9192569200893115,0.7185270338109911,0.9323700410588787,0.04116866169193077,0.014227937695086087,Overall,MentaLLaMA-chat-13B
